424,,DB/BR,C,4/14/2018,Exaggerator,Senses of Emirates,Bernardini,SensesofEmirates,"Kings Equine, Agent I",ON,1,10.1,112,6/2,"Oracle Bloodstock, Agent for Red Stable","60,000",PS,,,Kings Equine
425,Esprit de Cheval,B,F,3/21/2018,Khozan,Settling Seas,Stormy Atlantic,SettlingSeas,"Journeyman Bloodstock Services, Inc. (Brent & Crystal Fernung), Agent",FL,2,21.3,32,6/2,Antonio Sano,"25,000",,,,Journeyman Bloodstock
426,,B,C,3/20/2018,Gone Astray,Sexy Appeal,Wildcat Heir,SexyAppeal,"Grassroots Training & Sales LLC, Agent",FL,J,10.0,76,6/2,Three Diamonds Farm,"77,000",,,,Grassroots Training & Sales LLC
427,,DB/BR,C,1/29/2018,Algorithms,Shackles,Shackleford,Shackles,"Randy Miles, Agent V",KY,18,10.2,46,6/2,Marc Tacher,"30,000",,,,Miles Randy
428,,B,C,3/7/2018,Carpe Diem,Shannon Faith,Discreet Cat,ShannonFaith,"Tom McCrocklin, Agent IV",KY,E,out,,,Withdrawn,Out,,Out,5/31/2020,McCrocklin Tom
429,,B,F,2/17/2018,Into Mischief,Shanon Nicole,Majestic Warrior,ShanonNicole,"Randy Bradshaw, Agent IV",KY,18,9.3,43,6/2,"125,000",Not Sold,,,,Bradshaw Randy
430,,B,C,2/6/2018,Uncaptured,She Drives Me Nuts,Overdriven,SheDrivesMeNuts,"Tom McCrocklin, Agent II",FL,E,out,,,Withdrawn,Out,,Out,4/20/2020,McCrocklin Tom
431,,B,F,2/19/2018,Upstart,She Nuit All,Lost Soldier,SheNuitAll,"Richwood South LLC (E. J. Sipus, Jr.), Agent I",KY,D,out,,,Withdrawn,Out,,Out,6/8/2020,Richwood South LLC
432,,DB/BR,C,4/12/2018,Midnight Lute,Sherika,Fusaichi Pegasus,Sherika,"Scanlon Training & Sales, Agent XIV",KY,2,out,,,Withdrawn,Out,,Out,5/27/2020,Scanlon Training Center
433,Nasty Exaggerator,DB/BR,C,2/12/2018,Exaggerator,She's a Nasty One,Touch Gold,ShesaNastyOne,"Julie Davies LLC, Agent XVII",IA,20,out,,,Withdrawn,Out,,Out,6/8/2020,Davies Julie
434,,CH,F,3/5/2018,Wicked Strong,She's a Wow,Speightstown,ShesaWow,"Woodford Thoroughbreds, Agent VII",FL,17,10.3,130,End of Group 3 - 12:30,"32,000",Not Sold,,,,Woodford Thoroughbreds
435,,CH,F,3/9/2018,Speightster,Shesblondelikeme,Naevus,Shesblondelikeme,J R Racing Stables,KY,20,21.2,114,6/2,"Juan Vazquez, Agent for Richie's World Stables LLC","12,000",,,,J R Racing Stables
436,,DB/BR,F,5/14/2018,Upstart,She Shines,Polish Numbers,SheShines,Dark Star Thoroughbreds (Stori Atchison),KY,D,10.4,99,6/2,Oscar Barrera III,"6,000",,,,Dark Star Thoroughbreds
437,,B,F,3/4/2018,Reload,Shes Into Mischief,Into Mischief,ShesIntoMischief,"Niall Brennan Stables, Agent I",KY,8,out,,,Withdrawn,Out,,Out,6/10/2020,Brennan Niall
438,,B,F,3/1/2018,Uncaptured,She's Kissable,Montbrook,ShesKissable,"Scanlon Training & Sales, Agent XVI",FL,2,20.4,19,6/2,"Ben McElroy, Agent","140,000",,,,Scanlon Training Center
439,,DB/BR,C,3/9/2018,Can the Man,Sheza Sweet Lemon,Lemon Drop Kid,ShezaSweetLemon,"Eddie Woods, Agent XI",KY,11,20.4,1,6/2,BSW / Crow,"75,000",,,,Woods Eddie
440,,B,C,3/18/2018,Tonalist,Shine Forth,Carson City,ShineForth,Golden Star Farm LLC,KY,3,out,,,Withdrawn,Out,,Out,1/21/2020,Golden Star Farm LLC
441,,CH,F,2/8/2018,Broken Vow,Shine Softly,Aldebaran,ShineSoftly,"Stephens Thoroughbreds LLC, Agent II",KY,H,out,,,Withdrawn,Out,,Out,6/3/2020,Stephens Thoroughbreds LLC
442,,B,C,2/11/2018,Uncaptured,Shining Moment,Yes It's True,ShiningMoment,"Ocala Stud, Agent",FL,4,out,,,Withdrawn,Out,,Out,5/19/2020,Ocala Stud
443,,DB/BR,C,4/12/2018,I Spent It,Shomenomercy,Unome,Shomenomercy,"GOP Racing Stable Corp., Agent I",OK,17,10.1,108,6/2,"Joseph Graffeo, Agent for Clear Vision Sales","29,000",,,,GOP Racing Stable Corp.
444,,GR/RO,F,3/27/2018,Exaggerator,Shooting Party,Sky Classic,ShootingParty,"de Meric Sales, Agent XI",ON,12,out,,,Withdrawn,Out,,Out,6/2/2020,de Meric Sales
445,,B,F,3/4/2018,Shanghai Bobby,Show Your Colors,Distorted Humor,ShowYourColors,"Altamira Stable LLC, Agent I",FL,3,out,,,Withdrawn,Out,,Out,5/27/2020,Altamira Stable LLC
446,,CH,C,5/4/2018,Carpe Diem,Shytoe Lafeet,King of Kings (IRE),ShytoeLafeet,"Halcyon Hammock Farm, Agent II",KY,2,10.0,20,6/2,L & N Racing LLC,"125,000",,,,Halcyon Hammock Farm
447,,DB/BR,C,3/19/2018,First Dude,Sicilian Soul,Sweetsouthernsaint,SicilianSoul,"de Meric Sales, Agent XVI",FL,12,out,,,Withdrawn,Out,,Out,6/2/2020,de Meric Sales
448,Splash Cash,B,F,2/17/2018,Uncaptured,Siena's Splash,Twining,SienasSplash,Nice and Easy Thoroughbreds,FL,13,10.1,39,6/2,John Ballantyne,"85,000",,,,Nice and Easy Thoroughbreds
449,,B,F,4/7/2018,Midnight Lute,Sigh of Relief,Siphon (BRZ),SighofRelief,"Randy Miles, Agent III",KY,18,out,,,Withdrawn,Out,,Out,6/2/2020,Miles Randy
450,,GR/RO,F,2/11/2018,Kantharos,Significant Bling,Too Much Bling,SignificantBling,"Hartley / DeRenzo Thoroughbreds LLC, Agent",OH,5,out,,,Withdrawn,Out,,Out,4/16/2020,Hartley / DeRenzo Thoroughbreds LLC
451,,CH,F,5/1/2018,Effinex,Sign Off,Distorted Humor,SignOff,"S G V Thoroughbreds LLC (Steven Venosa), Agent",NY,1,out,,,Withdrawn,Out,,Out,4/20/2020,S G V Thoroughbreds
452,,B,C,1/27/2018,Palace,Silk's Diamond,Forefathers,SilksDiamond,"Pick View LLC, Agent VI",NY,3,21.1,61,6/2,"Richard Vega Racing Stable, Inc..","32,000",,,,Pick View LLC
453,,B,F,5/19/2018,Maclean's Music,Silver Agave,Silver Deputy,SilverAgave,"Eisaman Equine, Agent",KY,7,10.0,57,6/2,G. Chris Coleman,"75,000",,,,Eisaman Equine
454,,B,C,2/9/2018,Super Saver,Silverbulletfolly,Vindication,Silverbulletfolly,"Envision Equine, Agent III",KY,D,out,,,Withdrawn,Out,,Out,6/10/2020,Envision Equine
455,,CH,F,1/18/2018,Air Force Blue,Silver Prize,Silver Train,SilverPrize,Marin L. Racing Stables,KY,16,out,,,Withdrawn,Out,,Out,4/16/2020,Marin de Jesus Leopoldo
456,,DB/BR,C,1/30/2018,Tapizar,Sing Dixie Sing,Dixie Union,SingDixieSing,"Kings Equine, Agent",KY,1,9.4,10,6/2,Dare To Dream Stable Management LLC,"75,000",,,,Kings Equine
457,,GR/RO,F,3/5/2018,Runhappy,Sister Kate,Benchmark,SisterKate,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XII",ON,5,21.1,59,6/2,Diane Olson,"57,000",,,,"Wavertree Stables, Inc."
458,,B,C,2/26/2018,Paynter,Sister to the Nth,Ecton Park,SistertotheNth,"Equinox, Inc., Agent",KY,F,out,,,Withdrawn,Out,,Out,4/20/2020,"Equinox, Inc."
459,,CH,F,4/9/2018,Lookin At Lucky,Sitka Song,War Chant,SitkaSong,"Paul Sharp, Agent XVIII",KY,C,out,,,Withdrawn,Out,,Out,5/27/2020,Sharp Paul M.
460,,CH,C,3/27/2018,Midshipman,Skipalong,Include,Skipalong,"Pick View LLC, Agent VI",VA,3,21.3,122,6/2,Matt Schera,"65,000",,,,Pick View LLC
461,,CH,C,3/10/2018,Palace Malice,Skye Silver,Badge of Silver,SkyeSilver,"Off the Hook LLC, Agent X",KY,13,10.1,40,6/2,"20,000",Not Sold,,,,Off the Hook LLC
462,,B,C,3/25/2018,Vancouver (AUS),Slamin' Dixie,Grand Slam,SlaminDixie,"Paul Sharp, Agent XXI",NY,C,10.1,58,6/2,"SGV, Agent for Bona Venture Stables LLC","50,000",,,,Sharp Paul M.
463,,DB/BR,F,4/7/2018,Goldencents,Slant of Light,Broken Vow,SlantofLight,"Randy Miles, Agent IV",KY,18,out,,,Withdrawn,Out,,Out,6/2/2020,Miles Randy
464,,B,C,3/31/2018,Quality Road,Sleepless Dixie,Dixie Union,SleeplessDixie,"de Meric Sales, Agent XXIV",KY,12,out,,,Withdrawn,Out,,Out,6/2/2020,de Meric Sales
465,,CH,C,4/2/2018,Distorted Humor,Slews Golden Rule,Langfuhr,SlewsGoldenRule,"Randy Bradshaw, Agent VI",PA,18,out,,,Withdrawn,Out,,Out,6/2/2020,Bradshaw Randy
466,Ian Dunross,B,C,2/10/2018,Medaglia d'Oro,Sly Storm,Storm Cat,SlyStorm,"Kings Equine, Agent XXVII",KY,1,10.1,73,6/2,"65,000",Not Sold,,,,Kings Equine
467,Knight Kingdom,DB/BR,C,2/1/2018,Sky Kingdom,Small Pleasures,Cat Thief,SmallPleasures,Advanced Thoroughbreds LLC,KY,D,10.3,87,6/2,"Hidden Brook, Agent","30,000",,,,Advanced Thoroughbreds LLC
468,,DB/BR,F,4/23/2018,Empire Maker,Smart N Soft,Smart Strike,SmartNSoft,"Woodford Thoroughbreds, Agent I",KY,17,21.2,18,6/2,Arman Shah,"350,000",,,,Woodford Thoroughbreds
469,Magical Charm,CH,F,3/3/2018,Tapizar,Smittenwithkitten,Kitten's Joy,Smittenwithkitten,"Woodford Thoroughbreds, Agent II",KY,17,out,,,Withdrawn,Out,,Out,5/20/2020,Woodford Thoroughbreds
470,,DB/BR,F,3/20/2018,Carpe Diem,Smooth Caramel,Candy Ride (ARG),SmoothCaramel,"Randy Miles, Agent XII",KY,18,10.0,65,6/2,"75,000",Not Sold,,,,Miles Randy
471,,B,C,2/9/2018,Square Eddie,Smoove,Distorted Humor,Smoove,"Wavertree Stables, Inc. (Ciaran Dunne), Agent V",CA,5,out,,,Withdrawn,Out,,Out,6/10/2020,"Wavertree Stables, Inc."
472,,CH,C,2/22/2018,Commissioner,Snappy Tune,Tour d'Or,SnappyTune,"Tom McCrocklin, Agent IX",KY,E,out,,,Withdrawn,Out,,Out,5/27/2020,McCrocklin Tom
473,,DB/BR,C,4/6/2018,Mineshaft,Snug Harbour,Boston Harbor,SnugHarbour,"Winners Circle Thoroughbreds LLC, Agent",KY,A,21.3,78,6/2,"Gayle Van Leer, Agent","50,000",,,,Winners Circle Thoroughbreds LLC
474,,CH,F,3/16/2018,Will Take Charge,Sodor,Shakespeare,Sodor,Grassroots Training & Sales LLC,NY,J,11.0,116,6/2,Mark Schwartz,"10,000",,,,Grassroots Training & Sales LLC
475,,CH,C,3/30/2018,Not This Time,Soho Star,Posse,SohoStar,"Hartley / DeRenzo Thoroughbreds LLC, Agent III",KY,5,21.0,107,6/2,Jason Cline,"70,000",,,,Hartley / DeRenzo Thoroughbreds LLC
476,,DB/BR,C,2/21/2018,Freud,Solar Song,Fly So Free,SolarSong,"Harris Training Center LLC, Agent V",NY,13,out,,,Withdrawn,Out,,Out,6/10/2020,Harris Training Center LLC
477,,GR/RO,C,2/27/2018,Anchor Down,Solo Buena,Half Ours,SoloBuena,"Inside Move, Inc., Agent I",LA,H,10.2,109,6/2,"70,000",Not Sold,,,,"Inside Move, Inc."
478,,B,F,4/9/2018,Tourist,Something Brewing,Meadowlake,SomethingBrewing,"Envision Equine, Agent I",FL,D,10.0,33,6/2,Diane Olson,"28,000",PS,,,Envision Equine
479,,B,F,4/7/2018,Violence,Song and Delight,Songandaprayer,SongandDelight,"Craig L. Wheeler, Agent",FL,3,10.1,72,6/2,Chris Howard,"90,000",,,,Wheeler Craig L.
480,,B,F,5/1/2018,Honor Code,Song Girl,Songandaprayer,SongGirl,"Wavertree Stables, Inc. (Ciaran Dunne), Agent I",KY,5,out,,,Withdrawn,Out,,Out,6/2/2020,"Wavertree Stables, Inc."
481,,CH,F,4/23/2018,Tapizar,Song'n Dance,Carson City,SongnDance,"Southern Chase Farm, Inc. (Greg & Karen Dodd), Agent",KY,7,10.0,21,6/2,John Gaynor,"205,000",,,,"Southern Chase Farm, Inc."
482,,B,C,3/2/2018,Union Rags,Song Sung True,Unbridled's Song,SongSungTrue,"de Meric Sales, Agent XV",KY,12,out,,,Withdrawn,Out,,Out,6/2/2020,de Meric Sales
483,,DB/BR,F,2/12/2018,Liam's Map,Sonja's Angel,Smoke Glacken,SonjasAngel,"Tom McCrocklin, Agent XVI",FL,E,21.1,44,6/2,"70,000",Not Sold,,,,McCrocklin Tom
484,,B,F,4/13/2018,Constitution,Sophie's Destiny,Two Punch,SophiesDestiny,"de Meric Sales, Agent XXII",PA,12,21.2,2,6/2,BSW / Crow,"150,000",PS,,,de Meric Sales
485,,CH,F,2/20/2018,Ironicus,Sotique,Hennessy,Sotique,"Best A Luck Farm LLC, Agent I",KY,3,10.1,90,6/2,J D Farms,"49,000",,,,Best A Luck Farm LLC
486,,CH,F,2/18/2018,Tale of Ekati,Soul of Comete,Perfect Soul (IRE),SoulofComete,"Coastal Equine LLC (Jesse Hoppel), Agent",KY,A,21.1,22,6/2,Michael Waters,"120,000",,,,Coastal Equine LLC
487,,GR/RO,F,4/9/2018,Speightster,Souper Miss,Alphabet Soup,SouperMiss,Grassroots Training & Sales LLC,VA,J,10.1,3,6/2,"John C. Kimmel, Agent for Sean Flanagan","185,000",,,,Grassroots Training & Sales LLC
488,,DB/BR,F,3/28/2018,Dialed In,Southern Belle,Dixie Union,SouthernBelle,Costanzo Sales,KY,9,out,,,Withdrawn,Out,,Out,5/21/2020,Costanzo Sales
489,,CH,F,4/7/2018,Super Saver,Southern Girl,Tapit,SouthernGirl,"de Meric Sales, Agent IV",FL,12,out,,,Withdrawn,Out,,Out,6/3/2020,de Meric Sales
490,,B,C,4/1/2018,Bernardini,Spacy Tracy,Awesome Again,SpacyTracy,"Randy Bradshaw, Agent VI",KY,18,out,,,Withdrawn,Out,,Out,3/27/2020,Bradshaw Randy
491,,CH,C,2/16/2018,Reload,Spani Lou,Spaniard,SpaniLou,"Niall Brennan Stables, Agent I",ON,8,out,,,Withdrawn,Out,,Out,4/14/2020,Brennan Niall
492,Surge,GR/RO,C,2/25/2018,Frosted,Spark,Speightstown,Spark,"Scanlon Training & Sales, Agent for Excel Bloodstock (Bruno DeBerdt)",KY,2,out,,,Withdrawn,Out,,Out,4/20/2020,Scanlon Training Center
493,,B,F,1/25/2018,Street Sense,Special Thanks,Broken Vow,SpecialThanks,"Pick View LLC, Agent X",KY,3,20.3,97,6/2,"Richard Vega Racing Stable, Inc..","80,000",,,,Pick View LLC
494,,B,C,2/7/2018,Street Sense,Special Treat,Candy Ride (ARG),SpecialTreat,"Randy Miles, Agent VII",KY,18,out,,,Withdrawn,Out,,Out,6/2/2020,Miles Randy
495,Julia Maesa,DB/BR,F,2/14/2018,Munnings,Speculative Bubble,Sky Mesa,SpeculativeBubble,"Gene Recio, Agent VI",KY,17,10.0,48,6/2,"John Dowd, Agent for Little Red Feather Racing","175,000",,,,Recio Gene
496,,B,C,3/1/2018,Ghostzapper,Speedy Escape,Aptitude,SpeedyEscape,"Brick City Thoroughbreds, Agent VIII",KY,19,10.1,89,6/2,Himanshu Shukla,"150,000",PS,,,Brick City Thoroughbreds
497,,DB/BR,F,2/18/2018,Effinex,Speightstown Lady,Speightstown,SpeightstownLady,"Mayberry Farm, Agent X",NY,B,10.3,123,6/2,"24,000",Not Sold,,,,Mayberry Farm
498,,B,C,3/16/2018,Munnings,Spells and Charms,Scat Daddy,SpellsandCharms,Grassroots Training & Sales LLC,KY,J,out,,,Withdrawn,Out,,Out,5/22/2020,Grassroots Training & Sales LLC
499,,CH,C,3/14/2018,Malibu Moon,Spice Island,Tabasco Cat,SpiceIsland,"Top Line Sales LLC, Agent XVI",FL,14,out,,,Withdrawn,Out,,Out,4/20/2020,Top Line Sales
500,,B,F,1/12/2018,Honor Code,Spindle,Hard Spun,Spindle,"Inside Move, Inc., Agent I",KY,H,out,,,Withdrawn,Out,,Out,5/27/2020,"Inside Move, Inc."
501,,B,F,4/22/2018,Kitten's Joy,Spirit Line,Indian Charlie,SpiritLine,"de Meric Sales, Agent XXIX",KY,12,10.1,42,6/2,Ramon Morales,"22,000",,,,de Meric Sales
502,,CH,F,4/30/2018,Tapiture,Splendid Honor,Double Honor,SplendidHonor,Q Bar J Thoroughbreds LLC,KY,15,10.0,27,6/2,"37,000",Not Sold,,,,Q Bar J Thoroughbreds LLC
503,,B,C,4/16/2018,Candy Ride (ARG),Spokeswoman,Unbridled's Song,Spokeswoman,"Eddie Woods, Agent LXX",KY,11,out,,,Withdrawn,Out,,Out,6/2/2020,Woods Eddie
504,,B,C,2/10/2018,Malibu Moon,Spring Bloom,After Market,SpringBloom,"McKathan Bros. Sales, Agent V",KY,6,out,,,Withdrawn,Out,,Out,6/10/2020,McKathan Bros.
505,,DB/BR,C,4/6/2018,Overanalyze,Spring Dragon,Lightnin N Thunder,SpringDragon,"Top Line Sales LLC, Agent II",KY,14,10.2,121,6/2,"Oracle Bloodstock, Agent","15,000",PS,,,Top Line Sales
506,,B,C,2/11/2018,Speightstown,Spunderful,Medaglia d'Oro,Spunderful,"Randy Bradshaw, Agent VIII",KY,18,out,,,Withdrawn,Out,,Out,3/27/2020,Bradshaw Randy
507,,B,C,1/29/2018,Lea,Squeal,Tiznow,Squeal,"Harris Training Center LLC, Agent II",KY,13,10.2,127,6/2,Ruben De Jesus,"8,000",,,,Harris Training Center LLC
508,,CH,C,2/26/2018,Kantharos,Starlite Starbrite,Mutakddim,StarliteStarbrite,"de Meric Sales, Agent XXI",KY,12,out,,,Withdrawn,Out,,Out,6/2/2020,de Meric Sales
509,,CH,F,2/14/2018,Kantharos,Star of Gallantry,Warrior's Reward,StarofGallantry,"Niall Brennan Stables, Agent XLI",IN,8,out,,,Withdrawn,Out,,Out,5/24/2020,Brennan Niall
510,,DB/BR,C,3/13/2018,Street Sense,Star Rating (IRE),Dansili (GB),StarRatingIRE,"Eddie Woods, Agent XVI",KY,11,21.4,53,6/2,"Marya Montoya, Agent for Alonzo Racing LLC","20,000",,,,Woods Eddie
511,,CH,F,4/15/2018,Mission Impazible,Starship Kitty,Tale of the Cat,StarshipKitty,"Halcyon Hammock Farm, Agent III",NY,2,out,,,Withdrawn,Out,,Out,6/2/2020,Halcyon Hammock Farm
512,,CH,F,4/23/2018,Mshawish,Starship Luna,Malibu Moon,StarshipLuna,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",KY,5,20.4,25,6/2,"Raymie Lightner, Agent for Peter Miller","85,000",,,,"Wavertree Stables, Inc."
513,,B,F,4/13/2018,Khozan,Starship Pandora,First Dude,StarshipPandora,"Halcyon Hammock Farm, Agent III",NY,2,out,,,Withdrawn,Out,,Out,6/10/2020,Halcyon Hammock Farm
514,,B,C,5/7/2018,Warrior's Reward,Starsonhershoulder,Quiet American,Starsonhershoulder,"Mayberry Farm, Agent",MD,B,10.3,13,6/2,"Big E Stables, LLC","23,000",PS,,,Mayberry Farm
515,,CH,F,2/8/2018,Speightster,Star White,Naevus,StarWhite,"Top Line Sales LLC, Agent XI",KY,14,10.0,63,6/2,Ron Ellis,"85,000",PS,,,Top Line Sales
516,,DB/BR,F,4/11/2018,Candy Ride (ARG),State Treasure,Mineshaft,StateTreasure,"de Meric Sales, Agent VI",KY,12,22.0,104,6/2,"90,000",Not Sold,,,,de Meric Sales
517,,B,C,4/14/2018,Lookin At Lucky,Stellar Baby,Brahms,StellarBaby,"Whitman Sales LLC, Agent III",KY,16,11.1,119,6/2,Luis Duco,"16,000",,,,Whitman Sales
518,,B,F,4/9/2018,Can the Man,Stellar Strength,Gone West,StellarStrength,"Tom McCrocklin, Agent XI",FL,E,21.0,77,6/2,Jerry Caroom,"37,000",,,,McCrocklin Tom
519,,B,C,5/16/2018,Effinex,Stelluchella,Honor Grades,Stelluchella,"Octavio Mejia, Agent",NY,16,10.0,37,6/2,"Lauren Carlisle, Agent","57,000",,,,Mejia Octavio
520,,CH,F,3/17/2018,Palace Malice,Stick to Your Guns,Awesome Again,SticktoYourGuns,"Randy Bradshaw, Agent V",KY,18,out,,,Withdrawn,Out,,Out,6/10/2020,Bradshaw Randy
521,,B,F,5/27/2018,Uncle Mo,Stopshoppingmaria,More Than Ready,Stopshoppingmaria,"S B M Training and Sales, Agent I",KY,15,out,,,Withdrawn,Out,,Out,6/7/2020,S B M Training and Sales
522,,DB/BR,F,3/28/2018,The Factor,Storm Front,A.P. Indy,StormFront,Grassroots Training & Sales LLC,KY,J,10.1,54,6/2,James McIngvale,"47,000",,,,Grassroots Training & Sales LLC
523,,DB/BR,F,2/27/2018,Pioneerof the Nile,Stormy B,Cherokee Run,StormyB,"Niall Brennan Stables, Agent XXIII",KY,8,out,,,Withdrawn,Out,,Out,4/16/2020,Brennan Niall
524,,DB/BR,F,3/26/2018,Kantharos,Stormy Regatta,Midshipman,StormyRegatta,"Woodford Thoroughbreds, Agent VIII",KY,17,20.4,60,6/2,Bridlewood Farm,"400,000",,,,Woodford Thoroughbreds
525,Constantina,B,F,2/13/2018,Candy Ride (ARG),Stormy Welcome,Storm Cat,StormyWelcome,"Scanlon Training & Sales, Agent XVII",KY,2,out,,,Withdrawn,Out,,Out,6/1/2020,Scanlon Training Center
526,,B,C,3/26/2018,Candy Ride (ARG),Stormy West,Gone West,StormyWest,"Randy Miles, Agent II",KY,18,10.1,8,6/2,"EBS, Agent","125,000",PS,,,Miles Randy
527,,DB/BR,C,2/23/2018,Super Saver,Street Flirt,Street Boss,StreetFlirt,"Tom McCrocklin, Agent VIII",KY,E,out,,,Withdrawn,Out,,Out,5/27/2020,McCrocklin Tom
528,,CH,F,3/14/2018,Dialed In,Strike Twice,More Than Ready,StrikeTwice,"Tom McCrocklin, Agent V",ON,E,21.2,111,6/2,"Jeffrey Bloom, Agent","40,000",PS,,,McCrocklin Tom
529,,CH,C,2/8/2018,Noble Mission (GB),Striking Style,Smart Strike,StrikingStyle,"Eisaman Equine, Agent",KY,7,10.2,53,6/3,"Shepherd Equine Advisors, Agent for Larry Hirsch","90,000",,,,Eisaman Equine
530,,GR/RO,C,5/1/2018,Liam's Map,Stunning Lady,Indian Charlie,StunningLady,"Eddie Woods, Agent XI",KY,11,out,,,Withdrawn,Out,,Out,5/27/2020,Woods Eddie
531,,DB/BR,F,4/16/2018,Runhappy,Sugar Reef,Tizway,SugarReef,"de Meric Sales, Agent XXXIII",KY,12,out,,,Withdrawn,Out,,Out,6/3/2020,de Meric Sales
532,,B,F,3/28/2018,Palace Malice,Summer Rendezvous,Forest Wildcat,SummerRendezvous,Q Bar J Thoroughbreds LLC,FL,15,out,,,Withdrawn,Out,,Out,6/6/2020,Q Bar J Thoroughbreds LLC
533,,DB/BR,C,3/24/2018,Union Rags,Summer Savory,Horse Chestnut (SAF),SummerSavory,"Niall Brennan Stables, Agent XVII",KY,8,out,,,Withdrawn,Out,,Out,6/10/2020,Brennan Niall
534,,CH,C,3/20/2018,Reload,Summers Edge,The Cliff's Edge,SummersEdge,"Niall Brennan Stables, Agent I",KY,8,out,,,Withdrawn,Out,,Out,4/14/2020,Brennan Niall
535,,DB/BR,C,5/8/2018,Speightstown,Summer Star,Siberian Summer,SummerStar,"Best A Luck Farm LLC, Agent VI",KY,3,out,,,Withdrawn,Out,,Out,6/10/2020,Best A Luck Farm LLC
536,Silver Dollar City,GR/RO,C,3/7/2018,Hear No Evil,Sunandsea,Henny Hughes,Sunandsea,"Ocala Stud, Agent",FL,4,out,,,Withdrawn,Out,,Out,6/10/2020,Ocala Stud
537,,B,C,5/8/2018,Super Saver,Super Phoebe,Malabar Gold,SuperPhoebe,"Whitman Sales LLC, Agent X",KY,16,21.4,72,6/3,John P. Warren,"50,000",,,,Whitman Sales
538,,DB/BR,F,2/27/2018,Distorted Humor,Super Savvy,Super Saver,SuperSavvy,"Scanlon Training & Sales, Agent for Excel Bloodstock (Bruno DeBerdt)",CA,2,21.2,90,6/3,"72,000",Not Sold,,,,Scanlon Training Center
539,,DB/BR,C,3/12/2018,Uncle Mo,Surfside Tiara,Scat Daddy,SurfsideTiara,"Top Line Sales LLC, Agent VI",KY,14,10.2,59,6/3,"145,000",Not Sold,,,,Top Line Sales
540,,CH,F,3/5/2018,Carpe Diem,Suroof,Empire Maker,Suroof,"Off the Hook LLC, Agent V",FL,13,10.2,58,6/3,Ruben De Jesus,"15,000",,,,Off the Hook LLC
541,,B,F,1/30/2018,Tapizar,Surprise Guest,Giant's Causeway,SurpriseGuest,"J V C Training and Sales (Jorge and Maria Villagomez), Agent",KY,19,out,,,Withdrawn,Out,,Out,6/10/2020,J V C Training and Sales
542,,GR/RO,C,4/28/2018,Constitution,Sutton's Smile,Paddy O'Prado,SuttonsSmile,All Dreams Equine,KY,20,21.3,68,6/3,Flying Horses Investment Group Corp,"40,000",PS,,,All Dreams Equine
543,,GR/RO,C,5/15/2018,Tapit,Sweet Beat,Tiznow,SweetBeat,Golden Star Farm LLC,KY,3,out,,,Withdrawn,Out,,Out,1/21/2020,Golden Star Farm LLC
544,,B,F,3/27/2018,Nyquist,Sweet Belle,Deputy Commander,SweetBelle,"Randy Bradshaw, Agent I",KY,18,10.1,34,6/3,"290,000",Not Sold,,,,Bradshaw Randy
545,,CH,F,5/18/2018,Flatter,Sweet Destiny,Curlin,SweetDestiny,"Eisaman Equine, Agent",KY,7,out,,,Withdrawn,Out,,Out,4/17/2020,Eisaman Equine
546,,CH,C,4/26/2018,Tonalist,Sweet Emma Rose,City Zip,SweetEmmaRose,"Gene Recio, Agent VII",KY,17,out,,,Withdrawn,Out,,Out,5/8/2020,Recio Gene
547,Sweet Blessing,CH,F,3/30/2018,Exaggerator,Sweetest Smile,Dehere,SweetestSmile,"de Meric Sales, Agent XVIII",KY,12,10.4,103,6/3,Starship Stables,"42,000",,,,de Meric Sales
548,Beachside Bunny,B,F,5/2/2018,California Chrome,Sweet Factory,Candy Ride (ARG),SweetFactory,"Medallion Farms, Agent I",KY,H,10.1,32,6/3,"Oracle Bloodstock, Agent for John Terlep","35,000",PS,,,Medallion Farms
549,,CH,C,1/26/2018,Brody's Cause,Sweet Love,Any Given Saturday,SweetLove,"Mayberry Farm, Agent XI",NY,B,10.0,11,6/3,Curragh Racing,"170,000",,,,Mayberry Farm
550,,DB/BR,F,2/28/2018,Twirling Candy,Sweetnsharppatti,More Than Ready,Sweetnsharppatti,"de Meric Sales, Agent XXVIII",KY,12,10.1,66,6/3,"Keith Dickey, Agent for Churchill Downs Racing Clu","25,000",,,,de Meric Sales
551,,CH,F,2/9/2018,Union Rags,Sweet Promises,Bernardini,SweetPromises,"Kings Equine, Agent IX",KY,1,10.2,85,6/3,"47,000",Not Sold,,,,Kings Equine
552,,DB/BR,C,2/13/2018,Runhappy,Switcheroo,Exchange Rate,Switcheroo,"Brick City Thoroughbreds, Agent IX",KY,19,10.1,38,6/3,"Richard Vega Racing Stable, Inc..","80,000",,,,Brick City Thoroughbreds
553,,B,C,5/5/2018,Outwork,Tabitha,Tale of the Cat,Tabitha,"Niall Brennan Stables, Agent XVIII",NY,8,out,,,Withdrawn,Out,,Out,5/20/2020,Brennan Niall
554,,CH,F,5/13/2018,Bustin Stones,Tabuha,Buddha,Tabuha,"Eisaman Equine, Agent",NY,7,10.3,129,6/3,Top Hat Thoroughbreds,"17,000",,,,Eisaman Equine
